,Year,State Name,Dist Name,Crop_Area_ha
10227,2018,Uttar Pradesh,Aligarh,454310.0
10228,2019,Uttar Pradesh,Aligarh,454310.0
10229,2020,Uttar Pradesh,Aligarh,-1000.0
10230,1966,Uttar Pradesh,Mathura,310500.0
10231,1967,Uttar Pradesh,Mathura,310700.0
10232,1968,Uttar Pradesh,Mathura,305600.0
10233,1969,Uttar Pradesh,Mathura,310000.0
10234,1970,Uttar Pradesh,Mathura,309100.0
10235,1971,Uttar Pradesh,Mathura,308900.0
10236,1972,Uttar Pradesh,Mathura,308700.0
10237,1973,Uttar Pradesh,Mathura,308400.0
10238,1974,Uttar Pradesh,Mathura,308200.0
10239,1975,Uttar Pradesh,Mathura,307300.0
10240,1976,Uttar Pradesh,Mathura,304900.0
10241,1977,Uttar Pradesh,Mathura,302800.0
10242,1978,Uttar Pradesh,Mathura,302500.0
10243,1979,Uttar Pradesh,Mathura,295100.0
10244,1980,Uttar Pradesh,Mathura,305300.0
10245,1981,Uttar Pradesh,Mathura,305900.0
10246,1982,Uttar Pradesh,Mathura,308500.0
10247,1983,Uttar Pradesh,Mathura,307800.0
10248,1984,Uttar Pradesh,Mathura,308900.0
10249,1985,Uttar Pradesh,Mathura,309700.0
10250,1986,Uttar Pradesh,Mathura,309700.0
10251,1987,Uttar Pradesh,Mathura,302200.0
10252,1988,Uttar Pradesh,Mathura,306800.0
10253,1989,Uttar Pradesh,Mathura,306500.0
10254,1990,Uttar Pradesh,Mathura,308620.0
10255,1991,Uttar Pradesh,Mathura,308540.0
10256,1992,Uttar Pradesh,Mathura,307590.0
10257,1993,Uttar Pradesh,Mathura,309740.0
10258,1994,Uttar Pradesh,Mathura,309970.0
10259,1995,Uttar Pradesh,Mathura,308160.0
10260,1996,Uttar Pradesh,Mathura,308310.0
10261,1997,Uttar Pradesh,Mathura,265420.0
10262,1998,Uttar Pradesh,Mathura,264570.0
10263,1999,Uttar Pradesh,Mathura,267730.0
10264,2000,Uttar Pradesh,Mathura,269290.0
10265,2001,Uttar Pradesh,Mathura,269630.0
10266,2002,Uttar Pradesh,Mathura,269880.0
10267,2003,Uttar Pradesh,Mathura,271130.0
10268,2004,Uttar Pradesh,Mathura,270890.0
10269,2005,Uttar Pradesh,Mathura,271040.0
10270,2006,Uttar Pradesh,Mathura,269490.0
10271,2007,Uttar Pradesh,Mathura,269740.0
10272,2008,Uttar Pradesh,Mathura,269160.0
10273,2009,Uttar Pradesh,Mathura,269040.0
10274,2010,Uttar Pradesh,Mathura,269180.0
10275,2011,Uttar Pradesh,Mathura,269330.0
10276,2012,Uttar Pradesh,Mathura,269030.0
10277,2013,Uttar Pradesh,Mathura,268740.0
10278,2014,Uttar Pradesh,Mathura,268510.0
10279,2015,Uttar Pradesh,Mathura,267300.0
10280,2016,Uttar Pradesh,Mathura,267290.0
10281,2017,Uttar Pradesh,Mathura,266640.0
10282,2018,Uttar Pradesh,Mathura,266590.0
10283,2019,Uttar Pradesh,Mathura,266060.0
10284,2020,Uttar Pradesh,Mathura,-1000.0
10285,1966,Uttar Pradesh,Agra,354600.0
10286,1967,Uttar Pradesh,Agra,357700.0
10287,1968,Uttar Pradesh,Agra,356700.0
10288,1969,Uttar Pradesh,Agra,357100.0
10289,1970,Uttar Pradesh,Agra,355700.0
10290,1971,Uttar Pradesh,Agra,355600.0
10291,1972,Uttar Pradesh,Agra,355400.0
10292,1973,Uttar Pradesh,Agra,356300.0
10293,1974,Uttar Pradesh,Agra,357300.0
10294,1975,Uttar Pradesh,Agra,352900.0
10295,1976,Uttar Pradesh,Agra,356000.0
10296,1977,Uttar Pradesh,Agra,354900.0
10297,1978,Uttar Pradesh,Agra,355400.0
10298,1979,Uttar Pradesh,Agra,327300.0
10299,1980,Uttar Pradesh,Agra,341000.0
10300,1981,Uttar Pradesh,Agra,346200.0
10301,1982,Uttar Pradesh,Agra,344500.0
10302,1983,Uttar Pradesh,Agra,347100.0
10303,1984,Uttar Pradesh,Agra,345700.0
10304,1985,Uttar Pradesh,Agra,345800.0
10305,1986,Uttar Pradesh,Agra,343200.0
10306,1987,Uttar Pradesh,Agra,343200.0
10307,1988,Uttar Pradesh,Agra,343200.0
10308,1989,Uttar Pradesh,Agra,339100.0
10309,1990,Uttar Pradesh,Agra,345360.0
10310,1991,Uttar Pradesh,Agra,341900.0
10311,1992,Uttar Pradesh,Agra,341950.0
10312,1993,Uttar Pradesh,Agra,345670.0
10313,1994,Uttar Pradesh,Agra,347270.0
10314,1995,Uttar Pradesh,Agra,344220.0
10315,1996,Uttar Pradesh,Agra,347070.0
10316,1997,Uttar Pradesh,Agra,348890.0
10317,1998,Uttar Pradesh,Agra,346440.0
10318,1999,Uttar Pradesh,Agra,347190.0
10319,2000,Uttar Pradesh,Agra,348470.0
10320,2001,Uttar Pradesh,Agra,348860.0
10321,2002,Uttar Pradesh,Agra,346160.0
10322,2003,Uttar Pradesh,Agra,348770.0
10323,2004,Uttar Pradesh,Agra,341800.0
10324,2005,Uttar Pradesh,Agra,343700.0
10325,2006,Uttar Pradesh,Agra,345280.0
10326,2007,Uttar Pradesh,Agra,343770.0
10327,2008,Uttar Pradesh,Agra,343000.0
10328,2009,Uttar Pradesh,Agra,341390.0
10329,2010,Uttar Pradesh,Agra,344720.0
10330,2011,Uttar Pradesh,Agra,346340.0
10331,2012,Uttar Pradesh,Agra,346620.0
10332,2013,Uttar Pradesh,Agra,341330.0
10333,2014,Uttar Pradesh,Agra,321150.0
10334,2015,Uttar Pradesh,Agra,318720.0
10335,2016,Uttar Pradesh,Agra,319480.0
10336,2017,Uttar Pradesh,Agra,319420.0
10337,2018,Uttar Pradesh,Agra,319120.0
10338,2019,Uttar Pradesh,Agra,317050.0
10339,2020,Uttar Pradesh,Agra,-1000.0
10340,1966,Uttar Pradesh,Mainpuri,277900.0
10341,1967,Uttar Pradesh,Mainpuri,279800.0
10342,1968,Uttar Pradesh,Mainpuri,281500.0
10343,1969,Uttar Pradesh,Mainpuri,283700.0
10344,1970,Uttar Pradesh,Mainpuri,282300.0
10345,1971,Uttar Pradesh,Mainpuri,282200.0
10346,1972,Uttar Pradesh,Mainpuri,282100.0
10347,1973,Uttar Pradesh,Mainpuri,283300.0
10348,1974,Uttar Pradesh,Mainpuri,284600.0
10349,1975,Uttar Pradesh,Mainpuri,283700.0
10350,1976,Uttar Pradesh,Mainpuri,268200.0
10351,1977,Uttar Pradesh,Mainpuri,279500.0
10352,1978,Uttar Pradesh,Mainpuri,288200.0
10353,1979,Uttar Pradesh,Mainpuri,273200.0
10354,1980,Uttar Pradesh,Mainpuri,280300.0
10355,1981,Uttar Pradesh,Mainpuri,285300.0
10356,1982,Uttar Pradesh,Mainpuri,285300.0
10357,1983,Uttar Pradesh,Mainpuri,285900.0
10358,1984,Uttar Pradesh,Mainpuri,283900.0
10359,1985,Uttar Pradesh,Mainpuri,285800.0
10360,1986,Uttar Pradesh,Mainpuri,286600.0
10361,1987,Uttar Pradesh,Mainpuri,285100.0
10362,1988,Uttar Pradesh,Mainpuri,285100.0
10363,1989,Uttar Pradesh,Mainpuri,272600.0
10364,1990,Uttar Pradesh,Mainpuri,290990.0
10365,1991,Uttar Pradesh,Mainpuri,295850.0
10366,1992,Uttar Pradesh,Mainpuri,294710.0
10367,1993,Uttar Pradesh,Mainpuri,292810.0
10368,1994,Uttar Pradesh,Mainpuri,297750.0
10369,1995,Uttar Pradesh,Mainpuri,302480.0
10370,1996,Uttar Pradesh,Mainpuri,302190.0
10371,1997,Uttar Pradesh,Mainpuri,305040.0
10372,1998,Uttar Pradesh,Mainpuri,303040.0
10373,1999,Uttar Pradesh,Mainpuri,308410.0
10374,2000,Uttar Pradesh,Mainpuri,302040.0
10375,2001,Uttar Pradesh,Mainpuri,312870.0
10376,2002,Uttar Pradesh,Mainpuri,308810.0
10377,2003,Uttar Pradesh,Mainpuri,307000.0
10378,2004,Uttar Pradesh,Mainpuri,286490.0
10379,2005,Uttar Pradesh,Mainpuri,303990.0
10380,2006,Uttar Pradesh,Mainpuri,304330.0
10381,2007,Uttar Pradesh,Mainpuri,301910.0
10382,2008,Uttar Pradesh,Mainpuri,301700.0
10383,2009,Uttar Pradesh,Mainpuri,299440.0
10384,2010,Uttar Pradesh,Mainpuri,315190.0
10385,2011,Uttar Pradesh,Mainpuri,313310.0
10386,2012,Uttar Pradesh,Mainpuri,306450.0
10387,2013,Uttar Pradesh,Mainpuri,307100.0
10388,2014,Uttar Pradesh,Mainpuri,324130.0
10389,2015,Uttar Pradesh,Mainpuri,313710.0
10390,2016,Uttar Pradesh,Mainpuri,314080.0
10391,2017,Uttar Pradesh,Mainpuri,314890.0
10392,2018,Uttar Pradesh,Mainpuri,315620.0
10393,2019,Uttar Pradesh,Mainpuri,314020.0
10394,2020,Uttar Pradesh,Mainpuri,-1000.0
10395,1966,Uttar Pradesh,Etah,310800.0
10396,1967,Uttar Pradesh,Etah,310800.0
10397,1968,Uttar Pradesh,Etah,310400.0
10398,1969,Uttar Pradesh,Etah,311000.0
10399,1970,Uttar Pradesh,Etah,309700.0
10400,1971,Uttar Pradesh,Etah,309100.0
10401,1972,Uttar Pradesh,Etah,308400.0
10402,1973,Uttar Pradesh,Etah,308600.0
10403,1974,Uttar Pradesh,Etah,308700.0
10404,1975,Uttar Pradesh,Etah,307700.0
10405,1976,Uttar Pradesh,Etah,305500.0
10406,1977,Uttar Pradesh,Etah,302800.0
10407,1978,Uttar Pradesh,Etah,307900.0
10408,1979,Uttar Pradesh,Etah,294500.0
10409,1980,Uttar Pradesh,Etah,301000.0
10410,1981,Uttar Pradesh,Etah,301900.0
10411,1982,Uttar Pradesh,Etah,299400.0
10412,1983,Uttar Pradesh,Etah,295600.0
10413,1984,Uttar Pradesh,Etah,295300.0
10414,1985,Uttar Pradesh,Etah,298700.0
10415,1986,Uttar Pradesh,Etah,298700.0
10416,1987,Uttar Pradesh,Etah,299600.0
10417,1988,Uttar Pradesh,Etah,300600.0
10418,1989,Uttar Pradesh,Etah,301100.0
10419,1990,Uttar Pradesh,Etah,307060.0
10420,1991,Uttar Pradesh,Etah,306990.0
10421,1992,Uttar Pradesh,Etah,304850.0
10422,1993,Uttar Pradesh,Etah,305550.0
10423,1994,Uttar Pradesh,Etah,309610.0
10424,1995,Uttar Pradesh,Etah,316960.0
10425,1996,Uttar Pradesh,Etah,320250.0
10426,1997,Uttar Pradesh,Etah,309170.0
10427,1998,Uttar Pradesh,Etah,321730.0
10428,1999,Uttar Pradesh,Etah,317560.0
10429,2000,Uttar Pradesh,Etah,321500.0
10430,2001,Uttar Pradesh,Etah,321220.0
10431,2002,Uttar Pradesh,Etah,316060.0
10432,2003,Uttar Pradesh,Etah,325130.0
10433,2004,Uttar Pradesh,Etah,326720.0
10434,2005,Uttar Pradesh,Etah,327700.0
10435,2006,Uttar Pradesh,Etah,329530.0
10436,2007,Uttar Pradesh,Etah,328290.0
10437,2008,Uttar Pradesh,Etah,328280.0
10438,2009,Uttar Pradesh,Etah,331480.0
10439,2010,Uttar Pradesh,Etah,329380.0
10440,2011,Uttar Pradesh,Etah,326440.0
10441,2012,Uttar Pradesh,Etah,326680.0
10442,2013,Uttar Pradesh,Etah,329010.0
10443,2014,Uttar Pradesh,Etah,329330.0
10444,2015,Uttar Pradesh,Etah,342510.0
10445,2016,Uttar Pradesh,Etah,341610.0
10446,2017,Uttar Pradesh,Etah,341430.0
10447,2018,Uttar Pradesh,Etah,341470.0
10448,2019,Uttar Pradesh,Etah,333030.0
10449,2020,Uttar Pradesh,Etah,-1000.0
10450,1966,Uttar Pradesh,Bareilly,328800.0
10451,1967,Uttar Pradesh,Bareilly,328900.0
10452,1968,Uttar Pradesh,Bareilly,329400.0
10453,1969,Uttar Pradesh,Bareilly,328500.0
10454,1970,Uttar Pradesh,Bareilly,324400.0
10455,1971,Uttar Pradesh,Bareilly,321700.0
10456,1972,Uttar Pradesh,Bareilly,319000.0
10457,1973,Uttar Pradesh,Bareilly,320300.0
10458,1974,Uttar Pradesh,Bareilly,321600.0
10459,1975,Uttar Pradesh,Bareilly,322300.0
10460,1976,Uttar Pradesh,Bareilly,331200.0
10461,1977,Uttar Pradesh,Bareilly,332800.0
10462,1978,Uttar Pradesh,Bareilly,335500.0
10463,1979,Uttar Pradesh,Bareilly,317400.0
10464,1980,Uttar Pradesh,Bareilly,332500.0
10465,1981,Uttar Pradesh,Bareilly,335900.0
10466,1982,Uttar Pradesh,Bareilly,334400.0
10467,1983,Uttar Pradesh,Bareilly,334600.0
10468,1984,Uttar Pradesh,Bareilly,331100.0
10469,1985,Uttar Pradesh,Bareilly,331600.0
10470,1986,Uttar Pradesh,Bareilly,330400.0
10471,1987,Uttar Pradesh,Bareilly,325600.0
10472,1988,Uttar Pradesh,Bareilly,328200.0
10473,1989,Uttar Pradesh,Bareilly,328100.0
10474,1990,Uttar Pradesh,Bareilly,327220.0
10475,1991,Uttar Pradesh,Bareilly,327040.0
10476,1992,Uttar Pradesh,Bareilly,327130.0
10477,1993,Uttar Pradesh,Bareilly,326340.0
10478,1994,Uttar Pradesh,Bareilly,326090.0
10479,1995,Uttar Pradesh,Bareilly,328440.0
10480,1996,Uttar Pradesh,Bareilly,329510.0
10481,1997,Uttar Pradesh,Bareilly,329230.0
10482,1998,Uttar Pradesh,Bareilly,331450.0
10483,1999,Uttar Pradesh,Bareilly,331670.0
10484,2000,Uttar Pradesh,Bareilly,330040.0
10485,2001,Uttar Pradesh,Bareilly,329400.0
10486,2002,Uttar Pradesh,Bareilly,328110.0
10487,2003,Uttar Pradesh,Bareilly,328140.0
10488,2004,Uttar Pradesh,Bareilly,328240.0
10489,2005,Uttar Pradesh,Bareilly,329580.0
10490,2006,Uttar Pradesh,Bareilly,329290.0
10491,2007,Uttar Pradesh,Bareilly,327180.0
10492,2008,Uttar Pradesh,Bareilly,326960.0
10493,2009,Uttar Pradesh,Bareilly,327200.0
10494,2010,Uttar Pradesh,Bareilly,326250.0
10495,2011,Uttar Pradesh,Bareilly,329200.0
10496,2012,Uttar Pradesh,Bareilly,328650.0
10497,2013,Uttar Pradesh,Bareilly,330440.0
10498,2014,Uttar Pradesh,Bareilly,330370.0
10499,2015,Uttar Pradesh,Bareilly,326470.0
10500,2016,Uttar Pradesh,Bareilly,326530.0
10501,2017,Uttar Pradesh,Bareilly,326530.0
10502,2018,Uttar Pradesh,Bareilly,326530.0
10503,2019,Uttar Pradesh,Bareilly,298040.0
10504,2020,Uttar Pradesh,Bareilly,-1000.0
10505,1966,Uttar Pradesh,Budaun,414800.0
10506,1967,Uttar Pradesh,Budaun,404000.0
10507,1968,Uttar Pradesh,Budaun,414300.0
10508,1969,Uttar Pradesh,Budaun,410300.0
10509,1970,Uttar Pradesh,Budaun,405800.0
10510,1971,Uttar Pradesh,Budaun,401200.0
10511,1972,Uttar Pradesh,Budaun,396700.0
10512,1973,Uttar Pradesh,Budaun,398600.0
10513,1974,Uttar Pradesh,Budaun,400500.0
10514,1975,Uttar Pradesh,Budaun,396000.0
10515,1976,Uttar Pradesh,Budaun,403000.0
10516,1977,Uttar Pradesh,Budaun,402300.0
10517,1978,Uttar Pradesh,Budaun,402500.0
10518,1979,Uttar Pradesh,Budaun,392900.0
10519,1980,Uttar Pradesh,Budaun,400800.0
10520,1981,Uttar Pradesh,Budaun,404800.0
10521,1982,Uttar Pradesh,Budaun,402600.0
10522,1983,Uttar Pradesh,Budaun,402400.0
10523,1984,Uttar Pradesh,Budaun,405900.0
10524,1985,Uttar Pradesh,Budaun,395000.0
10525,1986,Uttar Pradesh,Budaun,396900.0
10526,1987,Uttar Pradesh,Budaun,390100.0
10527,1988,Uttar Pradesh,Budaun,397700.0
10528,1989,Uttar Pradesh,Budaun,398900.0
10529,1990,Uttar Pradesh,Budaun,399530.0
10530,1991,Uttar Pradesh,Budaun,400690.0
10531,1992,Uttar Pradesh,Budaun,405310.0
10532,1993,Uttar Pradesh,Budaun,402300.0
10533,1994,Uttar Pradesh,Budaun,403350.0
10534,1995,Uttar Pradesh,Budaun,405100.0
10535,1996,Uttar Pradesh,Budaun,406360.0
10536,1997,Uttar Pradesh,Budaun,409340.0
10537,1998,Uttar Pradesh,Budaun,407700.0
10538,1999,Uttar Pradesh,Budaun,413520.0
10539,2000,Uttar Pradesh,Budaun,413600.0
10540,2001,Uttar Pradesh,Budaun,414750.0
10541,2002,Uttar Pradesh,Budaun,413900.0
10542,2003,Uttar Pradesh,Budaun,416690.0
10543,2004,Uttar Pradesh,Budaun,414620.0
10544,2005,Uttar Pradesh,Budaun,414160.0
10545,2006,Uttar Pradesh,Budaun,413670.0
10546,2007,Uttar Pradesh,Budaun,416680.0
10547,2008,Uttar Pradesh,Budaun,415820.0
10548,2009,Uttar Pradesh,Budaun,418050.0
10549,2010,Uttar Pradesh,Budaun,422000.0
10550,2011,Uttar Pradesh,Budaun,426380.0
10551,2012,Uttar Pradesh,Budaun,426090.0
10552,2013,Uttar Pradesh,Budaun,426990.0
10553,2014,Uttar Pradesh,Budaun,428730.0
10554,2015,Uttar Pradesh,Budaun,420250.0
10555,2016,Uttar Pradesh,Budaun,420330.0
10556,2017,Uttar Pradesh,Budaun,420300.0
10557,2018,Uttar Pradesh,Budaun,420300.0
10558,2019,Uttar Pradesh,Budaun,434350.0
10559,2020,Uttar Pradesh,Budaun,-1000.0
10560,1966,Uttar Pradesh,Moradabad,472600.0
10561,1967,Uttar Pradesh,Moradabad,476200.0
10562,1968,Uttar Pradesh,Moradabad,474600.0
10563,1969,Uttar Pradesh,Moradabad,474700.0
10564,1970,Uttar Pradesh,Moradabad,473400.0
10565,1971,Uttar Pradesh,Moradabad,474700.0
10566,1972,Uttar Pradesh,Moradabad,476100.0
10567,1973,Uttar Pradesh,Moradabad,469500.0
10568,1974,Uttar Pradesh,Moradabad,462900.0
10569,1975,Uttar Pradesh,Moradabad,458500.0
10570,1976,Uttar Pradesh,Moradabad,476500.0
10571,1977,Uttar Pradesh,Moradabad,478200.0
10572,1978,Uttar Pradesh,Moradabad,472100.0
10573,1979,Uttar Pradesh,Moradabad,473400.0
10574,1980,Uttar Pradesh,Moradabad,479400.0
10575,1981,Uttar Pradesh,Moradabad,481800.0
10576,1982,Uttar Pradesh,Moradabad,483800.0
10577,1983,Uttar Pradesh,Moradabad,483800.0
10578,1984,Uttar Pradesh,Moradabad,484200.0
10579,1985,Uttar Pradesh,Moradabad,482400.0
10580,1986,Uttar Pradesh,Moradabad,487200.0
10581,1987,Uttar Pradesh,Moradabad,488500.0
10582,1988,Uttar Pradesh,Moradabad,489500.0
10583,1989,Uttar Pradesh,Moradabad,489100.0
10584,1990,Uttar Pradesh,Moradabad,497560.0
10585,1991,Uttar Pradesh,Moradabad,488150.0
10586,1992,Uttar Pradesh,Moradabad,485380.0
10587,1993,Uttar Pradesh,Moradabad,487190.0
10588,1994,Uttar Pradesh,Moradabad,484900.0
10589,1995,Uttar Pradesh,Moradabad,485430.0
10590,1996,Uttar Pradesh,Moradabad,490400.0
10591,1997,Uttar Pradesh,Moradabad,494150.0
10592,1998,Uttar Pradesh,Moradabad,493500.0
10593,1999,Uttar Pradesh,Moradabad,490550.0
10594,2000,Uttar Pradesh,Moradabad,489800.0
10595,2001,Uttar Pradesh,Moradabad,487970.0
10596,2002,Uttar Pradesh,Moradabad,486110.0
10597,2003,Uttar Pradesh,Moradabad,487400.0
10598,2004,Uttar Pradesh,Moradabad,486500.0
10599,2005,Uttar Pradesh,Moradabad,486660.0
10600,2006,Uttar Pradesh,Moradabad,487590.0
10601,2007,Uttar Pradesh,Moradabad,487010.0
10602,2008,Uttar Pradesh,Moradabad,486430.0
10603,2009,Uttar Pradesh,Moradabad,486110.0
10604,2010,Uttar Pradesh,Moradabad,485840.0
10605,2011,Uttar Pradesh,Moradabad,482830.0
10606,2012,Uttar Pradesh,Moradabad,482650.0
10607,2013,Uttar Pradesh,Moradabad,483080.0
10608,2014,Uttar Pradesh,Moradabad,483890.0
10609,2015,Uttar Pradesh,Moradabad,467530.0
10610,2016,Uttar Pradesh,Moradabad,467640.0
10611,2017,Uttar Pradesh,Moradabad,467890.0
10612,2018,Uttar Pradesh,Moradabad,467850.0
10613,2019,Uttar Pradesh,Moradabad,462650.0
10614,2020,Uttar Pradesh,Moradabad,-1000.0
10615,1966,Uttar Pradesh,Shahjahanpur,348300.0
10616,1967,Uttar Pradesh,Shahjahanpur,349600.0
10617,1968,Uttar Pradesh,Shahjahanpur,329400.0
10618,1969,Uttar Pradesh,Shahjahanpur,319200.0
10619,1970,Uttar Pradesh,Shahjahanpur,308400.0
10620,1971,Uttar Pradesh,Shahjahanpur,319300.0
10621,1972,Uttar Pradesh,Shahjahanpur,330200.0
10622,1973,Uttar Pradesh,Shahjahanpur,329900.0
10623,1974,Uttar Pradesh,Shahjahanpur,329600.0
10624,1975,Uttar Pradesh,Shahjahanpur,330200.0
10625,1976,Uttar Pradesh,Shahjahanpur,340900.0
10626,1977,Uttar Pradesh,Shahjahanpur,336500.0
10627,1978,Uttar Pradesh,Shahjahanpur,346500.0
10628,1979,Uttar Pradesh,Shahjahanpur,325200.0
10629,1980,Uttar Pradesh,Shahjahanpur,343200.0
10630,1981,Uttar Pradesh,Shahjahanpur,349200.0
10631,1982,Uttar Pradesh,Shahjahanpur,346000.0
10632,1983,Uttar Pradesh,Shahjahanpur,349900.0
10633,1984,Uttar Pradesh,Shahjahanpur,347300.0
10634,1985,Uttar Pradesh,Shahjahanpur,350200.0
10635,1986,Uttar Pradesh,Shahjahanpur,350600.0
10636,1987,Uttar Pradesh,Shahjahanpur,350000.0
10637,1988,Uttar Pradesh,Shahjahanpur,350600.0
10638,1989,Uttar Pradesh,Shahjahanpur,350800.0
10639,1990,Uttar Pradesh,Shahjahanpur,351400.0
10640,1991,Uttar Pradesh,Shahjahanpur,354940.0
10641,1992,Uttar Pradesh,Shahjahanpur,354000.0
10642,1993,Uttar Pradesh,Shahjahanpur,357370.0
10643,1994,Uttar Pradesh,Shahjahanpur,358260.0
10644,1995,Uttar Pradesh,Shahjahanpur,361810.0
10645,1996,Uttar Pradesh,Shahjahanpur,361800.0
10646,1997,Uttar Pradesh,Shahjahanpur,323360.0
10647,1998,Uttar Pradesh,Shahjahanpur,363250.0
10648,1999,Uttar Pradesh,Shahjahanpur,364430.0
10649,2000,Uttar Pradesh,Shahjahanpur,363830.0
10650,2001,Uttar Pradesh,Shahjahanpur,363820.0
10651,2002,Uttar Pradesh,Shahjahanpur,342190.0
10652,2003,Uttar Pradesh,Shahjahanpur,346400.0
10653,2004,Uttar Pradesh,Shahjahanpur,347010.0
10654,2005,Uttar Pradesh,Shahjahanpur,347140.0
10655,2006,Uttar Pradesh,Shahjahanpur,347700.0
10656,2007,Uttar Pradesh,Shahjahanpur,349960.0
10657,2008,Uttar Pradesh,Shahjahanpur,350390.0
10658,2009,Uttar Pradesh,Shahjahanpur,350230.0
10659,2010,Uttar Pradesh,Shahjahanpur,350180.0
10660,2011,Uttar Pradesh,Shahjahanpur,350320.0
10661,2012,Uttar Pradesh,Shahjahanpur,351210.0
10662,2013,Uttar Pradesh,Shahjahanpur,351320.0
10663,2014,Uttar Pradesh,Shahjahanpur,351710.0
10664,2015,Uttar Pradesh,Shahjahanpur,364510.0
10665,2016,Uttar Pradesh,Shahjahanpur,364610.0
10666,2017,Uttar Pradesh,Shahjahanpur,364610.0
10667,2018,Uttar Pradesh,Shahjahanpur,364610.0
10668,2019,Uttar Pradesh,Shahjahanpur,347330.0
10669,2020,Uttar Pradesh,Shahjahanpur,-1000.0
10670,1966,Uttar Pradesh,Pilibhit,201900.0
10671,1967,Uttar Pradesh,Pilibhit,203700.0
10672,1968,Uttar Pradesh,Pilibhit,205300.0
10673,1969,Uttar Pradesh,Pilibhit,205400.0
10674,1970,Uttar Pradesh,Pilibhit,193200.0
10675,1971,Uttar Pradesh,Pilibhit,198200.0
10676,1972,Uttar Pradesh,Pilibhit,203300.0
10677,1973,Uttar Pradesh,Pilibhit,206400.0
10678,1974,Uttar Pradesh,Pilibhit,209400.0
10679,1975,Uttar Pradesh,Pilibhit,207700.0
10680,1976,Uttar Pradesh,Pilibhit,212200.0
10681,1977,Uttar Pradesh,Pilibhit,215600.0
10682,1978,Uttar Pradesh,Pilibhit,215800.0
10683,1979,Uttar Pradesh,Pilibhit,213900.0
10684,1980,Uttar Pradesh,Pilibhit,218000.0
10685,1981,Uttar Pradesh,Pilibhit,219800.0
10686,1982,Uttar Pradesh,Pilibhit,220400.0
10687,1983,Uttar Pradesh,Pilibhit,220300.0
10688,1984,Uttar Pradesh,Pilibhit,220800.0
10689,1985,Uttar Pradesh,Pilibhit,218900.0
10690,1986,Uttar Pradesh,Pilibhit,219500.0
10691,1987,Uttar Pradesh,Pilibhit,215800.0
10692,1988,Uttar Pradesh,Pilibhit,217900.0
10693,1989,Uttar Pradesh,Pilibhit,218500.0
10694,1990,Uttar Pradesh,Pilibhit,218800.0
10695,1991,Uttar Pradesh,Pilibhit,218260.0
10696,1992,Uttar Pradesh,Pilibhit,218230.0
10697,1993,Uttar Pradesh,Pilibhit,221340.0
10698,1994,Uttar Pradesh,Pilibhit,219780.0
10699,1995,Uttar Pradesh,Pilibhit,219600.0
10700,1996,Uttar Pradesh,Pilibhit,218710.0
10701,1997,Uttar Pradesh,Pilibhit,219240.0
10702,1998,Uttar Pradesh,Pilibhit,222010.0
10703,1999,Uttar Pradesh,Pilibhit,222050.0
10704,2000,Uttar Pradesh,Pilibhit,222910.0
10705,2001,Uttar Pradesh,Pilibhit,223250.0
10706,2002,Uttar Pradesh,Pilibhit,235410.0
10707,2003,Uttar Pradesh,Pilibhit,240090.0
10708,2004,Uttar Pradesh,Pilibhit,235090.0
10709,2005,Uttar Pradesh,Pilibhit,235040.0
10710,2006,Uttar Pradesh,Pilibhit,235340.0
10711,2007,Uttar Pradesh,Pilibhit,239010.0
10712,2008,Uttar Pradesh,Pilibhit,236530.0
10713,2009,Uttar Pradesh,Pilibhit,234070.0
10714,2010,Uttar Pradesh,Pilibhit,233390.0
10715,2011,Uttar Pradesh,Pilibhit,234140.0
10716,2012,Uttar Pradesh,Pilibhit,233590.0
10717,2013,Uttar Pradesh,Pilibhit,232840.0
10718,2014,Uttar Pradesh,Pilibhit,237220.0
10719,2015,Uttar Pradesh,Pilibhit,233960.0
10720,2016,Uttar Pradesh,Pilibhit,233210.0
10721,2017,Uttar Pradesh,Pilibhit,228930.0
10722,2018,Uttar Pradesh,Pilibhit,230030.0
10723,2019,Uttar Pradesh,Pilibhit,231010.0
10724,2020,Uttar Pradesh,Pilibhit,-1000.0
10725,1966,Uttar Pradesh,Rampur,189300.0
10726,1967,Uttar Pradesh,Rampur,189100.0
10727,1968,Uttar Pradesh,Rampur,188700.0
10728,1969,Uttar Pradesh,Rampur,189100.0
10729,1970,Uttar Pradesh,Rampur,188600.0
10730,1971,Uttar Pradesh,Rampur,185900.0
10731,1972,Uttar Pradesh,Rampur,183100.0
10732,1973,Uttar Pradesh,Rampur,182300.0
10733,1974,Uttar Pradesh,Rampur,181400.0
10734,1975,Uttar Pradesh,Rampur,180800.0
10735,1976,Uttar Pradesh,Rampur,184400.0
10736,1977,Uttar Pradesh,Rampur,186800.0
10737,1978,Uttar Pradesh,Rampur,186100.0
10738,1979,Uttar Pradesh,Rampur,182200.0
10739,1980,Uttar Pradesh,Rampur,189100.0
10740,1981,Uttar Pradesh,Rampur,190000.0
10741,1982,Uttar Pradesh,Rampur,190400.0
10742,1983,Uttar Pradesh,Rampur,190800.0
10743,1984,Uttar Pradesh,Rampur,190000.0
10744,1985,Uttar Pradesh,Rampur,189800.0
10745,1986,Uttar Pradesh,Rampur,190200.0
10746,1987,Uttar Pradesh,Rampur,190400.0
